                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2891,                 2.5112,                 1.3524,                0.46741,                0.40517,                0.31751,                0.20942,                 1.4435,                   2.52,                 1.5667,               0.067524,             0.00032804,             0.00032804
                      2,                 1.1024,                 1.4515,                 1.2169,                0.45854,                0.26983,                0.25662,                0.17484,                  1.439,                 2.8986,                 1.6267,               0.034517,             0.00065483,             0.00065483
                      3,                 1.0481,                 1.2174,                 1.1798,                0.39966,                 0.3026,                0.31716,                0.19881,                 1.4964,                 3.3698,                 1.8008,              0.0015041,             0.00097501,             0.00097501
                      4,                 1.0023,                 1.0764,                 1.1746,                0.53799,                0.32118,                0.33478,                0.23346,                 1.2935,                 2.7026,                 1.5781,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.0151,                   1.15,                 1.1966,                0.70767,                  0.301,                  0.353,                  0.248,                 1.3729,                 2.9731,                 1.6461,              0.0009604,              0.0009604,              0.0009604
                      6,                0.96989,                 1.0059,                 1.1625,                0.62809,                0.36525,                0.38032,                0.24985,                 1.5361,                 2.4282,                 1.7433,              0.0009505,              0.0009505,              0.0009505
                      7,                0.94789,                0.95965,                 1.1509,                0.61412,                0.42086,                0.44345,                0.31295,                 1.2108,                  1.881,                 1.4739,              0.0009406,              0.0009406,              0.0009406
                      8,                0.91853,                0.93282,                 1.1208,                0.66983,                0.40482,                0.44814,                0.30579,                 1.3187,                  1.874,                 1.5588,              0.0009307,              0.0009307,              0.0009307
                      9,                0.90847,                0.84453,                 1.1185,                0.54251,                0.44157,                0.44412,                0.30339,                 1.2942,                 1.9453,                 1.5361,              0.0009208,              0.0009208,              0.0009208
                     10,                0.87793,                0.81338,                 1.1058,                0.48675,                0.42073,                0.45054,                 0.3261,                 1.2414,                 1.8927,                 1.4847,              0.0009109,              0.0009109,              0.0009109
                     11,                0.87708,                0.77613,                 1.0983,                0.46805,                0.45672,                0.47214,                0.32692,                 1.2747,                 1.7443,                  1.517,               0.000901,               0.000901,               0.000901
                     12,                0.84713,                0.78299,                 1.0897,                0.67985,                 0.3816,                 0.4454,                0.32278,                 1.1869,                 1.8791,                 1.4355,              0.0008911,              0.0008911,              0.0008911
                     13,                0.83019,                0.72323,                 1.0723,                0.64232,                0.48606,                0.52956,                0.37179,                 1.2397,                 1.5743,                 1.4297,              0.0008812,              0.0008812,              0.0008812
                     14,                0.82426,                  0.726,                 1.0644,                 0.6782,                0.47871,                0.50867,                0.35397,                  1.275,                 1.8418,                 1.4979,              0.0008713,              0.0008713,              0.0008713
                     15,                0.80481,                0.69479,                 1.0633,                 0.6522,                 0.4537,                0.53611,                0.37854,                 1.1989,                 1.6399,                  1.463,              0.0008614,              0.0008614,              0.0008614
                     16,                0.78616,                0.67328,                 1.0556,                0.67131,                0.44398,                 0.5211,                0.37462,                 1.1679,                 1.6586,                  1.409,              0.0008515,              0.0008515,              0.0008515
                     17,                0.79371,                0.64269,                 1.0491,                0.71432,                0.44017,                0.51735,                0.37094,                 1.2205,                 1.7199,                 1.5016,              0.0008416,              0.0008416,              0.0008416
                     18,                0.78299,                0.64411,                  1.045,                0.68067,                0.46751,                0.52082,                 0.3757,                 1.1484,                 1.5882,                 1.4039,              0.0008317,              0.0008317,              0.0008317
                     19,                0.76707,                0.64985,                 1.0456,                0.66819,                0.45575,                0.52582,                0.38405,                 1.1594,                 1.6726,                 1.4166,              0.0008218,              0.0008218,              0.0008218
                     20,                0.77841,                0.64954,                 1.0541,                0.60467,                0.49136,                0.52505,                0.38031,                 1.1862,                 1.6348,                 1.4372,              0.0008119,              0.0008119,              0.0008119
                     21,                0.76521,                0.60684,                 1.0494,                0.67466,                0.48763,                0.53489,                0.39497,                 1.1276,                 1.7085,                 1.3755,               0.000802,               0.000802,               0.000802
                     22,                0.75501,                0.61873,                 1.0333,                0.69099,                0.47592,                0.53485,                0.39417,                 1.1138,                 1.6811,                 1.3614,              0.0007921,              0.0007921,              0.0007921
                     23,                0.76449,                0.63237,                  1.044,                0.69984,                  0.473,                0.56755,                0.42838,                 1.0808,                 1.6817,                 1.3445,              0.0007822,              0.0007822,              0.0007822
                     24,                0.73763,                0.58109,                 1.0242,                0.67747,                0.47559,                0.54747,                0.41146,                 1.0655,                 1.5878,                 1.3342,              0.0007723,              0.0007723,              0.0007723
                     25,                0.72403,                0.56466,                 1.0109,                0.57523,                0.52553,                0.55603,                0.41072,                 1.0919,                  1.569,                 1.3542,              0.0007624,              0.0007624,              0.0007624
                     26,                0.70519,                0.54647,                0.99997,                0.57866,                0.52674,                 0.5415,                0.39369,                 1.1312,                 1.5986,                 1.4002,              0.0007525,              0.0007525,              0.0007525
                     27,                0.71487,                0.56174,                 1.0151,                0.63912,                0.51473,                0.56581,                0.40155,                  1.122,                  1.612,                 1.3784,              0.0007426,              0.0007426,              0.0007426
                     28,                0.71501,                0.56013,                 1.0135,                0.58769,                0.49345,                0.54109,                0.40037,                 1.1537,                 1.7641,                 1.4175,              0.0007327,              0.0007327,              0.0007327
                     29,                0.70851,                0.54666,                 1.0117,                0.63788,                0.51498,                0.56381,                0.41808,                 1.0914,                 1.5722,                 1.3542,              0.0007228,              0.0007228,              0.0007228
                     30,                0.70704,                0.52246,                 1.0102,                0.69256,                0.49781,                0.57076,                0.42319,                 1.0796,                 1.6006,                 1.3381,              0.0007129,              0.0007129,              0.0007129
                     31,                 0.6891,                 0.5159,                0.99895,                0.57343,                0.52115,                0.54686,                0.40379,                 1.0883,                 1.6631,                 1.3588,               0.000703,               0.000703,               0.000703
                     32,                0.70651,                0.54085,                 1.0173,                0.71382,                  0.486,                0.54596,                0.40478,                 1.1246,                 1.7561,                 1.3859,              0.0006931,              0.0006931,              0.0006931
                     33,                0.68448,                0.54101,                 1.0006,                0.65945,                0.47076,                 0.5527,                0.41275,                 1.0772,                 1.5994,                 1.3453,              0.0006832,              0.0006832,              0.0006832
                     34,                0.69846,                0.52432,                   1.01,                0.51077,                0.52714,                0.52585,                0.39533,                 1.1339,                 1.7706,                 1.4262,              0.0006733,              0.0006733,              0.0006733
                     35,                0.67867,                0.51879,                0.99942,                0.68911,                0.47595,                0.57603,                0.42426,                  1.098,                 1.5759,                  1.357,              0.0006634,              0.0006634,              0.0006634
                     36,                0.66535,                0.49669,                 0.9933,                 0.6087,                0.51956,                0.56408,                 0.4186,                 1.0693,                 1.5725,                 1.3301,              0.0006535,              0.0006535,              0.0006535
                     37,                0.67081,                0.48519,                0.99669,                0.62972,                0.52934,                0.56731,                0.42418,                 1.0886,                 1.5133,                 1.3676,              0.0006436,              0.0006436,              0.0006436
                     38,                0.65789,                0.49238,                0.99731,                0.64975,                0.52468,                0.55092,                0.40893,                 1.1049,                 1.5948,                 1.3917,              0.0006337,              0.0006337,              0.0006337
                     39,                0.64876,                0.48523,                0.97891,                0.73456,                0.49014,                0.57191,                0.42705,                  1.079,                 1.4536,                 1.3504,              0.0006238,              0.0006238,              0.0006238
                     40,                0.65498,                0.47126,                0.97894,                0.65436,                0.53563,                 0.5929,                0.44034,                 1.0764,                 1.6132,                 1.3469,              0.0006139,              0.0006139,              0.0006139
                     41,                0.64326,                0.47338,                0.97596,                0.75955,                0.48213,                0.59659,                0.44411,                 1.0701,                 1.5223,                 1.3441,               0.000604,               0.000604,               0.000604
                     42,                0.65281,                0.45501,                0.97565,                0.69465,                0.51969,                0.56429,                0.43082,                 1.0664,                 1.7238,                 1.3207,              0.0005941,              0.0005941,              0.0005941
                     43,                0.66432,                0.47799,                 0.9858,                 0.7697,                0.45687,                0.55975,                0.42185,                 1.0499,                 1.5827,                 1.3184,              0.0005842,              0.0005842,              0.0005842
                     44,                0.64005,                0.45604,                 0.9726,                0.68436,                0.55694,                0.59748,                 0.4504,                 1.0496,                 1.4425,                 1.3212,              0.0005743,              0.0005743,              0.0005743
                     45,                0.63988,                 0.4459,                0.97656,                0.67376,                 0.5275,                0.58586,                0.43921,                 1.0644,                 1.5185,                 1.3243,              0.0005644,              0.0005644,              0.0005644
                     46,                0.62078,                 0.4455,                0.96519,                0.66766,                0.51819,                 0.5763,                0.44149,                 1.0261,                 1.5426,                 1.3025,              0.0005545,              0.0005545,              0.0005545
                     47,                0.63261,                0.43207,                0.97019,                0.65379,                0.51106,                0.56695,                 0.4279,                 1.0586,                 1.6034,                 1.3425,              0.0005446,              0.0005446,              0.0005446
                     48,                0.63449,                0.44588,                0.97252,                0.60307,                0.54194,                0.56238,                0.42559,                 1.0504,                 1.5344,                 1.3221,              0.0005347,              0.0005347,              0.0005347
                     49,                0.63812,                0.43529,                0.97288,                 0.5916,                0.58728,                0.59638,                0.45753,                 1.0294,                 1.5019,                 1.3187,              0.0005248,              0.0005248,              0.0005248
                     50,                0.63423,                0.43652,                0.96656,                0.63352,                0.54781,                 0.6085,                0.46262,                  1.058,                  1.414,                   1.35,              0.0005149,              0.0005149,              0.0005149
                     51,                0.62926,                0.43764,                0.96127,                0.62718,                0.56418,                0.59039,                0.45241,                 1.0308,                 1.5311,                 1.3104,               0.000505,               0.000505,               0.000505
                     52,                0.62361,                 0.4402,                0.95786,                0.74107,                0.50142,                0.58589,                0.44849,                 1.0245,                 1.5916,                 1.2933,              0.0004951,              0.0004951,              0.0004951
                     53,                0.59758,                0.40308,                 0.9455,                0.68479,                0.51316,                0.58197,                0.44749,                 1.0477,                 1.6344,                 1.3326,              0.0004852,              0.0004852,              0.0004852
                     54,                0.61292,                0.42844,                 0.9601,                0.64194,                0.55192,                0.57491,                0.43487,                 1.0416,                 1.5921,                 1.3222,              0.0004753,              0.0004753,              0.0004753
                     55,                0.60873,                0.42577,                0.95873,                 0.6429,                0.51039,                0.56887,                0.42768,                 1.0179,                 1.6083,                 1.3081,              0.0004654,              0.0004654,              0.0004654
                     56,                0.59701,                0.42747,                0.95406,                0.71546,                 0.5126,                0.56145,                0.43036,                  1.041,                 1.7153,                 1.3255,              0.0004555,              0.0004555,              0.0004555
                     57,                0.58721,                0.39606,                0.94884,                0.73166,                0.50014,                0.58532,                0.45061,                 1.0141,                 1.5857,                 1.3131,              0.0004456,              0.0004456,              0.0004456
                     58,                0.59543,                0.39191,                0.95468,                 0.6641,                0.53701,                 0.5784,                0.44359,                 1.0262,                 1.5722,                 1.3101,              0.0004357,              0.0004357,              0.0004357
                     59,                0.59607,                0.42139,                0.95654,                0.66158,                0.54582,                0.58671,                0.44514,                 1.0249,                 1.6669,                 1.3054,              0.0004258,              0.0004258,              0.0004258
                     60,                 0.5719,                0.38846,                0.93871,                0.67121,                0.54084,                 0.5976,                0.45601,                0.99835,                 1.5452,                  1.299,              0.0004159,              0.0004159,              0.0004159
                     61,                0.58278,                0.38396,                 0.9451,                0.61331,                0.54558,                0.57732,                0.44358,                 1.0057,                 1.5986,                 1.3087,               0.000406,               0.000406,               0.000406
                     62,                0.59285,                 0.3921,                0.95969,                0.65955,                0.54008,                0.56766,                0.43298,                 1.0221,                 1.6998,                 1.3194,              0.0003961,              0.0003961,              0.0003961
                     63,                0.58538,                0.38219,                0.94714,                0.59766,                 0.5491,                0.57923,                0.43515,                  1.052,                 1.6465,                 1.3435,              0.0003862,              0.0003862,              0.0003862
                     64,                0.56501,                0.37273,                0.93492,                0.62563,                 0.5461,                0.58562,                0.44373,                 1.0436,                 1.6117,                 1.3417,              0.0003763,              0.0003763,              0.0003763
                     65,                0.56884,                0.37631,                 0.9354,                 0.7241,                 0.5142,                0.58523,                0.45229,                 1.0124,                 1.5777,                 1.2923,              0.0003664,              0.0003664,              0.0003664
                     66,                0.57708,                0.36756,                0.93601,                0.61868,                 0.5398,                0.59245,                0.45421,                 1.0208,                 1.5781,                 1.3135,              0.0003565,              0.0003565,              0.0003565
                     67,                 0.5524,                 0.3708,                0.92951,                0.66798,                0.53522,                0.58406,                0.45105,                0.99421,                 1.5564,                  1.286,              0.0003466,              0.0003466,              0.0003466
                     68,                0.56457,                 0.3725,                0.93239,                0.73601,                0.53088,                0.60649,                0.46474,                 1.0096,                 1.5852,                 1.2976,              0.0003367,              0.0003367,              0.0003367
                     69,                0.55425,                0.36194,                0.93696,                0.70391,                0.54091,                0.59652,                0.45665,                 1.0029,                 1.5969,                 1.3042,              0.0003268,              0.0003268,              0.0003268
                     70,                0.55994,                0.36301,                0.94037,                0.62697,                0.54698,                0.59797,                0.46151,                 1.0219,                 1.5849,                 1.3145,              0.0003169,              0.0003169,              0.0003169
                     71,                0.54315,                0.35155,                0.92651,                0.68829,                0.53201,                0.59511,                0.45623,                 1.0142,                  1.509,                 1.3097,               0.000307,               0.000307,               0.000307
                     72,                0.55166,                0.35721,                0.92811,                0.69744,                0.52224,                0.58599,                0.44908,                 1.0226,                 1.6556,                 1.3144,              0.0002971,              0.0002971,              0.0002971
                     73,                0.54358,                0.35968,                0.92702,                0.73434,                0.52519,                0.59263,                0.45657,                 1.0296,                 1.7109,                 1.3103,              0.0002872,              0.0002872,              0.0002872
                     74,                 0.5465,                0.34025,                0.92528,                 0.6829,                0.53208,                0.59036,                0.45425,                 1.0231,                  1.664,                 1.3174,              0.0002773,              0.0002773,              0.0002773
                     75,                 0.5464,                0.34423,                0.92927,                0.73707,                0.50636,                0.58705,                0.45258,                 1.0185,                 1.7356,                 1.3175,              0.0002674,              0.0002674,              0.0002674
                     76,                0.52255,                0.33888,                0.92123,                0.71225,                0.52971,                0.58357,                0.44908,                 1.0184,                 1.6825,                 1.3118,              0.0002575,              0.0002575,              0.0002575
                     77,                 0.5405,                 0.3402,                0.92483,                0.65261,                0.56205,                0.59635,                0.46315,                0.98843,                 1.6736,                 1.2894,              0.0002476,              0.0002476,              0.0002476
                     78,                0.51226,                0.32462,                 0.9134,                0.76049,                 0.4976,                 0.5934,                0.46334,                  1.002,                 1.6348,                    1.3,              0.0002377,              0.0002377,              0.0002377
                     79,                0.52379,                0.34767,                 0.9175,                0.58438,                0.56991,                0.59646,                0.46338,                0.98445,                 1.6327,                  1.295,              0.0002278,              0.0002278,              0.0002278
                     80,                 0.5246,                 0.3298,                0.92361,                0.72665,                0.51746,                0.59772,                0.46711,                0.98762,                 1.6914,                  1.278,              0.0002179,              0.0002179,              0.0002179
                     81,                0.52452,                0.32263,                0.91519,                0.74335,                0.51787,                0.60233,                0.46734,                0.99499,                 1.6257,                 1.2873,               0.000208,               0.000208,               0.000208
                     82,                0.51194,                0.31884,                0.90854,                0.78251,                0.49466,                0.60349,                 0.4661,                 1.0128,                 1.7444,                 1.3054,              0.0001981,              0.0001981,              0.0001981
                     83,                0.51506,                0.32338,                0.91614,                0.72215,                0.54471,                0.60802,                0.47417,                 1.0025,                 1.6048,                 1.2941,              0.0001882,              0.0001882,              0.0001882
                     84,                0.50411,                0.31984,                 0.9096,                0.68588,                0.54452,                0.61037,                 0.4722,                 1.0022,                 1.5614,                 1.2982,              0.0001783,              0.0001783,              0.0001783
                     85,                0.50438,                0.30126,                0.90857,                0.69597,                0.54756,                0.60175,                0.46774,                 1.0103,                 1.6397,                  1.302,              0.0001684,              0.0001684,              0.0001684
                     86,                 0.5136,                0.31896,                0.91019,                0.67243,                0.54812,                0.59622,                0.46206,                 1.0174,                 1.7221,                  1.306,              0.0001585,              0.0001585,              0.0001585
                     87,                 0.5073,                0.31771,                  0.913,                 0.7843,                0.50404,                 0.5992,                0.46158,                 1.0181,                 1.6832,                 1.3163,              0.0001486,              0.0001486,              0.0001486
                     88,                 0.4856,                0.31042,                0.89923,                0.72035,                0.54688,                0.59986,                0.46417,                 1.0037,                 1.6954,                 1.2969,              0.0001387,              0.0001387,              0.0001387
                     89,                0.49502,                0.29343,                0.90268,                0.75445,                0.53544,                0.60513,                0.46767,                0.99551,                 1.7008,                  1.294,              0.0001288,              0.0001288,              0.0001288
                     90,                0.48434,                0.29226,                0.90369,                0.71129,                0.55168,                0.60517,                0.46914,                 1.0049,                 1.7241,                 1.3041,              0.0001189,              0.0001189,              0.0001189
                     91,                0.43455,                0.24058,                0.88505,                0.69454,                0.55443,                0.59488,                0.45845,                 1.0317,                 1.8025,                 1.3386,               0.000109,               0.000109,               0.000109
                     92,                0.41882,                0.23044,                0.86499,                 0.7873,                0.50651,                0.59658,                0.46252,                 1.0142,                 1.7523,                 1.3173,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.41887,                0.22917,                0.86956,                0.73588,                0.51787,                0.60009,                0.46757,                 1.0085,                  1.657,                 1.3202,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                 0.4087,                0.22466,                0.85113,                 0.7151,                0.53523,                0.60133,                 0.4679,                 1.0218,                  1.682,                 1.3423,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.41304,                0.22611,                0.86096,                0.73131,                0.53364,                 0.6019,                0.46944,                 1.0045,                 1.6939,                 1.3238,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.41418,                0.22062,                0.86517,                0.71189,                0.53992,                 0.5976,                0.46554,                 1.0069,                 1.7255,                 1.3263,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.40465,                0.21681,                0.86379,                0.69648,                0.54366,                 0.5981,                0.46712,                 1.0041,                 1.7392,                  1.323,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.40494,                 0.2167,                 0.8619,                0.71632,                0.53896,                 0.6005,                0.46569,                 1.0102,                 1.7419,                 1.3282,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.39714,                 0.2117,                0.85197,                0.70668,                0.54553,                0.60286,                0.46867,                 1.0026,                 1.7274,                 1.3261,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                 0.3935,                0.21006,                0.85598,                0.71095,                0.54644,                 0.6041,                0.46948,                 1.0018,                 1.7292,                 1.3273,               1.99e-05,               1.99e-05,               1.99e-05
